,node1,node2,num_id_1,num_id_2
464,9606.ENSP00000263774,9606.ENSP00000233627,79,89
465,9606.ENSP00000260361,9606.ENSP00000351737,154,97
466,9606.ENSP00000260361,9606.ENSP00000392709,154,156
467,9606.ENSP00000260361,9606.ENSP00000276062,154,167
468,9606.ENSP00000260361,9606.ENSP00000263774,154,79
469,9606.ENSP00000260361,9606.ENSP00000323076,154,99
470,9606.ENSP00000260361,9606.ENSP00000358272,154,130
471,9606.ENSP00000260361,9606.ENSP00000418803,154,29
472,9606.ENSP00000260361,9606.ENSP00000233627,154,89
473,9606.ENSP00000252711,9606.ENSP00000482543,17,119
474,9606.ENSP00000252711,9606.ENSP00000276062,17,167
475,9606.ENSP00000252711,9606.ENSP00000266544,17,36
476,9606.ENSP00000252711,9606.ENSP00000356972,17,117
477,9606.ENSP00000252711,9606.ENSP00000276689,17,161
478,9606.ENSP00000252711,9606.ENSP00000268668,17,1
479,9606.ENSP00000252711,9606.ENSP00000327268,17,56
480,9606.ENSP00000252711,9606.ENSP00000392709,17,156
481,9606.ENSP00000252711,9606.ENSP00000263774,17,79
482,9606.ENSP00000252711,9606.ENSP00000389160,17,101
483,9606.ENSP00000252711,9606.ENSP00000407336,17,61
484,9606.ENSP00000252711,9606.ENSP00000281031,17,91
485,9606.ENSP00000252711,9606.ENSP00000299166,17,107
486,9606.ENSP00000252711,9606.ENSP00000330737,17,158
487,9606.ENSP00000252711,9606.ENSP00000362873,17,45
488,9606.ENSP00000252711,9606.ENSP00000497587,17,26
489,9606.ENSP00000252711,9606.ENSP00000274137,17,123
490,9606.ENSP00000252711,9606.ENSP00000423673,17,80
491,9606.ENSP00000252711,9606.ENSP00000315774,17,69
492,9606.ENSP00000252711,9606.ENSP00000296684,17,66
493,9606.ENSP00000252711,9606.ENSP00000252102,17,102
494,9606.ENSP00000252711,9606.ENSP00000233627,17,89
495,9606.ENSP00000252711,9606.ENSP00000215565,17,4
496,9606.ENSP00000252102,9606.ENSP00000407336,102,61
497,9606.ENSP00000252102,9606.ENSP00000392709,102,156
498,9606.ENSP00000252102,9606.ENSP00000327268,102,56
499,9606.ENSP00000252102,9606.ENSP00000482543,102,119
500,9606.ENSP00000252102,9606.ENSP00000274137,102,123
501,9606.ENSP00000252102,9606.ENSP00000497587,102,26
502,9606.ENSP00000252102,9606.ENSP00000276689,102,161
503,9606.ENSP00000252102,9606.ENSP00000315774,102,69
504,9606.ENSP00000252102,9606.ENSP00000268668,102,1
505,9606.ENSP00000252102,9606.ENSP00000296684,102,66
506,9606.ENSP00000252102,9606.ENSP00000356972,102,117
507,9606.ENSP00000252102,9606.ENSP00000266544,102,36
508,9606.ENSP00000252102,9606.ENSP00000362873,102,45
509,9606.ENSP00000252102,9606.ENSP00000276062,102,167
510,9606.ENSP00000252102,9606.ENSP00000263774,102,79
511,9606.ENSP00000252102,9606.ENSP00000299166,102,107
512,9606.ENSP00000252102,9606.ENSP00000281031,102,91
513,9606.ENSP00000252102,9606.ENSP00000233627,102,89
514,9606.ENSP00000252102,9606.ENSP00000215565,102,4
515,9606.ENSP00000233627,9606.ENSP00000497587,89,26
516,9606.ENSP00000233627,9606.ENSP00000315774,89,69
517,9606.ENSP00000233627,9606.ENSP00000327268,89,56
518,9606.ENSP00000233627,9606.ENSP00000418803,89,29
519,9606.ENSP00000215565,9606.ENSP00000274137,4,123
520,9606.ENSP00000215565,9606.ENSP00000497587,4,26
521,9606.ENSP00000215565,9606.ENSP00000299166,4,107
522,9606.ENSP00000215565,9606.ENSP00000315774,4,69
523,9606.ENSP00000215565,9606.ENSP00000276689,4,161
524,9606.ENSP00000215565,9606.ENSP00000233627,4,89
525,9606.ENSP00000215565,9606.ENSP00000296684,4,66
526,9606.ENSP00000215565,9606.ENSP00000327268,4,56
527,9606.ENSP00000215565,9606.ENSP00000263774,4,79
528,9606.ENSP00000215565,9606.ENSP00000392709,4,156
529,9606.ENSP00000215565,9606.ENSP00000356972,4,117
530,9606.ENSP00000215565,9606.ENSP00000281031,4,91
531,9606.ENSP00000354687,9606.ENSP00000497587,21,26
532,9606.ENSP00000354687,9606.ENSP00000355206,21,6
533,9606.ENSP00000354687,9606.ENSP00000362873,21,45
534,9606.ENSP00000354687,9606.ENSP00000392709,21,156
535,9606.ENSP00000354687,9606.ENSP00000356972,21,117
536,9606.ENSP00000354687,9606.ENSP00000423673,21,80
537,9606.ENSP00000354687,9606.ENSP00000360492,21,144
538,9606.ENSP00000354687,9606.ENSP00000482543,21,119
539,9606.ENSP00000354687,9606.ENSP00000407336,21,61
540,9606.ENSP00000354687,9606.ENSP00000389160,21,101
541,9606.ENSP00000354687,9606.ENSP00000418803,21,29
542,9606.ENSP00000354687,9606.ENSP00000354665,21,43
543,9606.ENSP00000354687,9606.ENSP00000340278,21,86
544,9606.ENSP00000354687,9606.ENSP00000330737,21,158
545,9606.ENSP00000354687,9606.ENSP00000327268,21,56
546,9606.ENSP00000354687,9606.ENSP00000315774,21,69
547,9606.ENSP00000354687,9606.ENSP00000299166,21,107
548,9606.ENSP00000354687,9606.ENSP00000296684,21,66
549,9606.ENSP00000354687,9606.ENSP00000281031,21,91
550,9606.ENSP00000354687,9606.ENSP00000276689,21,161
551,9606.ENSP00000354687,9606.ENSP00000276062,21,167
552,9606.ENSP00000354687,9606.ENSP00000274137,21,123
553,9606.ENSP00000354687,9606.ENSP00000268668,21,1
554,9606.ENSP00000354687,9606.ENSP00000266544,21,36
555,9606.ENSP00000354687,9606.ENSP00000263774,21,79
556,9606.ENSP00000354687,9606.ENSP00000260361,21,154
557,9606.ENSP00000354687,9606.ENSP00000252711,21,17
558,9606.ENSP00000354687,9606.ENSP00000252102,21,102
559,9606.ENSP00000354687,9606.ENSP00000233627,21,89
560,9606.ENSP00000354687,9606.ENSP00000215565,21,4
561,9606.ENSP00000356107,9606.ENSP00000382341,71,163
562,9606.ENSP00000420617,9606.ENSP00000355865,19,47
563,9606.ENSP00000373600,9606.ENSP00000298910,166,116
564,9606.ENSP00000362115,9606.ENSP00000300935,53,104
565,9606.ENSP00000306449,9606.ENSP00000355865,153,47
566,9606.ENSP00000369538,9606.ENSP00000331748,170,176
567,9606.ENSP00000369538,9606.ENSP00000300935,170,104
568,9606.ENSP00000369538,9606.ENSP00000264710,170,55
569,9606.ENSP00000300935,9606.ENSP00000366070,104,155
570,9606.ENSP00000300935,9606.ENSP00000500990,104,22
571,9606.ENSP00000394071,9606.ENSP00000369538,75,170
572,9606.ENSP00000394071,9606.ENSP00000331748,75,176
573,9606.ENSP00000394071,9606.ENSP00000300935,75,104
574,9606.ENSP00000394071,9606.ENSP00000264710,75,55
575,9606.ENSP00000314508,9606.ENSP00000500990,44,22
576,9606.ENSP00000364204,9606.ENSP00000500990,114,22
577,9606.ENSP00000364204,9606.ENSP00000355865,114,47
578,9606.ENSP00000364204,9606.ENSP00000351132,114,138
579,9606.ENSP00000266087,9606.ENSP00000364204,177,114
580,9606.ENSP00000479606,9606.ENSP00000360108,113,140
581,9606.ENSP00000479606,9606.ENSP00000298910,113,116
582,9606.ENSP00000355511,9606.ENSP00000382341,131,163
583,9606.ENSP00000355511,9606.ENSP00000222256,131,62
584,9606.ENSP00000382341,9606.ENSP00000317473,163,57
585,9606.ENSP00000331748,9606.ENSP00000366070,176,155
586,9606.ENSP00000264710,9606.ENSP00000366070,55,155
587,9606.ENSP00000264710,9606.ENSP00000300935,55,104
588,9606.ENSP00000222256,9606.ENSP00000500990,62,22
589,9606.ENSP00000350386,9606.ENSP00000382341,118,163
590,9606.ENSP00000350386,9606.ENSP00000331748,118,176
591,9606.ENSP00000350386,9606.ENSP00000264710,118,55
592,9606.ENSP00000350386,9606.ENSP00000222256,118,62
593,9606.ENSP00000362873,9606.ENSP00000407336,45,61
594,9606.ENSP00000362873,9606.ENSP00000392709,45,156
595,9606.ENSP00000362873,9606.ENSP00000497587,45,26
596,9606.ENSP00000362873,9606.ENSP00000418803,45,29
597,9606.ENSP00000362873,9606.ENSP00000356972,45,117
598,9606.ENSP00000362873,9606.ENSP00000327268,45,56
599,9606.ENSP00000362873,9606.ENSP00000323076,45,99
600,9606.ENSP00000362873,9606.ENSP00000315774,45,69
601,9606.ENSP00000362873,9606.ENSP00000299166,45,107
602,9606.ENSP00000362873,9606.ENSP00000296684,45,66
603,9606.ENSP00000362873,9606.ENSP00000281031,45,91
604,9606.ENSP00000362873,9606.ENSP00000276689,45,161
605,9606.ENSP00000362873,9606.ENSP00000276062,45,167
606,9606.ENSP00000362873,9606.ENSP00000274137,45,123
607,9606.ENSP00000362873,9606.ENSP00000268668,45,1
608,9606.ENSP00000362873,9606.ENSP00000266544,45,36
609,9606.ENSP00000362873,9606.ENSP00000263774,45,79
610,9606.ENSP00000362873,9606.ENSP00000260361,45,154
611,9606.ENSP00000362873,9606.ENSP00000233627,45,89
612,9606.ENSP00000362873,9606.ENSP00000215565,45,4
613,9606.ENSP00000378812,9606.ENSP00000362873,32,45
614,9606.ENSP00000298910,9606.ENSP00000356107,116,71
615,9606.ENSP00000298910,9606.ENSP00000420617,116,19
616,9606.ENSP00000298910,9606.ENSP00000300935,116,104
617,9606.ENSP00000298910,9606.ENSP00000409667,116,8
618,9606.ENSP00000261349,9606.ENSP00000298910,110,116
619,9606.ENSP00000339191,9606.ENSP00000351777,145,65
620,9606.ENSP00000339191,9606.ENSP00000374455,145,37
621,9606.ENSP00000339191,9606.ENSP00000261349,145,110
622,9606.ENSP00000423673,9606.ENSP00000482543,80,119
623,9606.ENSP00000423673,9606.ENSP00000497587,80,26
624,9606.ENSP00000423673,9606.ENSP00000418803,80,29
625,9606.ENSP00000423673,9606.ENSP00000407336,80,61
626,9606.ENSP00000423673,9606.ENSP00000392709,80,156
627,9606.ENSP00000423673,9606.ENSP00000362873,80,45
628,9606.ENSP00000423673,9606.ENSP00000358272,80,130
629,9606.ENSP00000423673,9606.ENSP00000356972,80,117
630,9606.ENSP00000423673,9606.ENSP00000351737,80,97
631,9606.ENSP00000423673,9606.ENSP00000327268,80,56
632,9606.ENSP00000423673,9606.ENSP00000323076,80,99
633,9606.ENSP00000423673,9606.ENSP00000315774,80,69
634,9606.ENSP00000423673,9606.ENSP00000299166,80,107
635,9606.ENSP00000423673,9606.ENSP00000296684,80,66
636,9606.ENSP00000423673,9606.ENSP00000281031,80,91
637,9606.ENSP00000423673,9606.ENSP00000276689,80,161
638,9606.ENSP00000423673,9606.ENSP00000276062,80,167
639,9606.ENSP00000423673,9606.ENSP00000274137,80,123
640,9606.ENSP00000423673,9606.ENSP00000268668,80,1
641,9606.ENSP00000423673,9606.ENSP00000266544,80,36
642,9606.ENSP00000423673,9606.ENSP00000263774,80,79
643,9606.ENSP00000423673,9606.ENSP00000260361,80,154
644,9606.ENSP00000423673,9606.ENSP00000252102,80,102
645,9606.ENSP00000423673,9606.ENSP00000233627,80,89
646,9606.ENSP00000423673,9606.ENSP00000215565,80,4
647,9606.ENSP00000389649,9606.ENSP00000423673,20,80
648,9606.ENSP00000340820,9606.ENSP00000377036,129,41
649,9606.ENSP00000340820,9606.ENSP00000355865,129,47
650,9606.ENSP00000500990,9606.ENSP00000261367,22,10
651,9606.ENSP00000284981,9606.ENSP00000355865,172,47
652,9606.ENSP00000355865,9606.ENSP00000500990,47,22
653,9606.ENSP00000355865,9606.ENSP00000400906,47,126
654,9606.ENSP00000355865,9606.ENSP00000374455,47,37
655,9606.ENSP00000355865,9606.ENSP00000391311,47,72
656,9606.ENSP00000355865,9606.ENSP00000448182,47,31
657,9606.ENSP00000355865,9606.ENSP00000351777,47,65
658,9606.ENSP00000355865,9606.ENSP00000351132,47,138
659,9606.ENSP00000355865,9606.ENSP00000321971,47,40
660,9606.ENSP00000355865,9606.ENSP00000284440,47,139
661,9606.ENSP00000355865,9606.ENSP00000261367,47,10
662,9606.ENSP00000349156,9606.ENSP00000500990,84,22
663,9606.ENSP00000349156,9606.ENSP00000261367,84,10
664,9606.ENSP00000223029,9606.ENSP00000355865,14,47
665,9606.ENSP00000223029,9606.ENSP00000349156,14,84
